GDEKT,GDENR,GDENAME,KTNR,UID,ORTSCHAFTSNAME,PLZ
GR,3673,Domleschg,18,183673,Rodels,7415
GR,3673,Domleschg,18,183673,Pratval,7415
GR,3673,Domleschg,18,183673,Almens,7416
GR,3673,Domleschg,18,183673,Paspels,7417
GR,3673,Domleschg,18,183673,Tumegl/Tomils,7418
GR,3673,Domleschg,18,183673,Scheid,7419
GR,3681,Avers,18,183681,Avers,7447
GR,3681,Avers,18,183681,Juf,7448
GR,3695,Sufers,18,183695,Sufers,7434
GR,3701,Andeer,18,183701,Andeer,7440
GR,3701,Andeer,18,183701,Clugin,7442
GR,3701,Andeer,18,183701,Pignia,7443
GR,3711,Rongellen,18,183711,Rongellen,7430
GR,3712,Zillis-Reischen,18,183712,Zillis,7432
GR,3713,Ferrera,18,183713,Ausserferrera,7444
GR,3713,Ferrera,18,183713,Innerferrera,7445
GR,3713,Ferrera,18,183713,Innerferrera,7445
GR,3714,Rheinwald,18,183714,Splügen,7435
GR,3714,Rheinwald,18,183714,Medels im Rheinwald,7436
GR,3714,Rheinwald,18,183714,Nufenen,7437
GR,3714,Rheinwald,18,183714,Hinterrhein,7438
GR,3715,Muntogna da Schons,18,183715,Donat,7433
GR,3715,Muntogna da Schons,18,183715,Lohn GR,7433
GR,3715,Muntogna da Schons,18,183715,Mathon,7433
GR,3715,Muntogna da Schons,18,183715,Wergenstein,7433
GR,3721,Bonaduz,18,183721,Bonaduz,7402
GR,3722,Domat/Ems,18,183722,Domat/Ems,7013
GR,3723,Rhäzüns,18,183723,Rhäzüns,7403
GR,3731,Felsberg,18,183731,Felsberg,7012
GR,3732,Flims,18,183732,Flims Dorf,7017
GR,3732,Flims,18,183732,Flims Waldhaus,7018
GR,3732,Flims,18,183732,Fidaz,7019
GR,3733,Tamins,18,183733,Tamins,7015
GR,3733,Tamins,18,183733,Vättis,7315
GR,3734,Trin,18,183734,Trin,7014
GR,3734,Trin,18,183734,Tamins,7015
GR,3734,Trin,18,183734,Trin Mulin,7016
GR,3746,Zernez,18,183746,Brail,7527
GR,3746,Zernez,18,183746,Zernez,7530
GR,3746,Zernez,18,183746,Susch,7542
GR,3746,Zernez,18,183746,Lavin,7543
GR,3752,Samnaun,18,183752,Samnaun-Compatsch,7562
GR,3752,Samnaun,18,183752,Samnaun Dorf,7563
GR,3762,Scuol,18,183762,Guarda,7545
GR,3762,Scuol,18,183762,Ardez,7546
GR,3762,Scuol,18,183762,Scuol,7550
GR,3762,Scuol,18,183762,Ftan,7551
GR,3762,Scuol,18,183762,Vulpera,7552
GR,3762,Scuol,18,183762,Tarasp,7553
GR,3762,Scuol,18,183762,Sent,7554
GR,3764,Valsot,18,183764,Ramosch,7556
GR,3764,Valsot,18,183764,Ramosch,7556
GR,3764,Valsot,18,183764,Vnà,7557
GR,3764,Valsot,18,183764,Strada,7558
GR,3764,Valsot,18,183764,Tschlin,7559
GR,3764,Valsot,18,183764,Martina,7560
GR,3781,Bever,18,183781,Bever,7502
GR,3781,Bever,18,183781,Bever,7502
GR,3782,Celerina/Schlarigna,18,183782,St. Moritz,7500
GR,3782,Celerina/Schlarigna,18,183782,Pontresina,7504
GR,3782,Celerina/Schlarigna,18,183782,Celerina/Schlarigna,7505
GR,3783,Madulain,18,183783,Madulain,7523
GR,3783,Madulain,18,183783,Madulain,7523
GR,3784,Pontresina,18,183784,Pontresina,7504
GR,3785,La Punt Chamues-ch,18,183785,La Punt Chamues-ch,7522
GR,3786,Samedan,18,183786,Samedan,7503
GR,3786,Samedan,18,183786,Pontresina,7504
GR,3787,St. Moritz,18,183787,St. Moritz,7500
GR,3787,St. Moritz,18,183787,Champfèr,7512
GR,3788,S-chanf,18,183788,S-chanf,7525
GR,3788,S-chanf,18,183788,Cinuos-chel,7526
GR,3788,S-chanf,18,183788,Chapella,7526
GR,3789,Sils im Engadin/Segl,18,183789,Sils/Segl Maria,7514
GR,3789,Sils im Engadin/Segl,18,183789,Fex,7514
GR,3789,Sils im Engadin/Segl,18,183789,Sils/Segl Baselgia,7515
GR,3789,Sils im Engadin/Segl,18,183789,Plaun da Lej,7517
GR,3790,Silvaplana,18,183790,Champfèr,7512
GR,3790,Silvaplana,18,183790,Silvaplana,7513
GR,3790,Silvaplana,18,183790,Silvaplana-Surlej,7513
GR,3791,Zuoz,18,183791,Zuoz,7524
GR,3791,Zuoz,18,183791,Zuoz,7524
GR,3792,Bregaglia,18,183792,Avers,7447
GR,3792,Bregaglia,18,183792,Maloja,7516
GR,3792,Bregaglia,18,183792,Casaccia,7602
GR,3792,Bregaglia,18,183792,Vicosoprano,7603
GR,3792,Bregaglia,18,183792,Borgonovo,7604
GR,3792,Bregaglia,18,183792,Stampa,7605
GR,3792,Bregaglia,18,183792,Promontogno,7606
GR,3792,Bregaglia,18,183792,Bondo,7606
GR,3792,Bregaglia,18,183792,Castasegna,7608
GR,3792,Bregaglia,18,183792,Soglio,7610
GR,3804,Buseno,18,183804,Buseno,6542
GR,3805,Castaneda,18,183805,Grono,6537
GR,3805,Castaneda,18,183805,Castaneda,6540
GR,3805,Castaneda,18,183805,Sta. Maria in Calanca,6541
GR,3808,Rossa,18,183808,Rossa,6548
GR,3808,Rossa,18,183808,Augio,6548
GR,3808,Rossa,18,183808,Sta. Domenica,6548
GR,3810,Santa Maria in Calanca,18,183810,Sta. Maria in Calanca,6541
GR,3821,Lostallo,18,183821,Lostallo,6558
GR,3822,Mesocco,18,183822,Mesocco,6563
GR,3822,Mesocco,18,183822,S. Bernardino,6565
GR,3823,Soazza,18,183823,Soazza,6562
GR,3831,Cama,18,183831,Cama,6557
GR,3832,Grono,18,183832,Grono,6537
GR,3832,Grono,18,183832,Verdabbio,6538
GR,3832,Grono,18,183832,Verdabbio,6538
GR,3832,Grono,18,183832,Leggia,6556
GR,3832,Grono,18,183832,Cama,6557
GR,3834,Roveredo (GR),18,183834,Roveredo GR,6535
GR,3834,Roveredo (GR),18,183834,Laura,6549
GR,3835,San Vittore,18,183835,Lumino,6533
GR,3835,San Vittore,18,183835,S. Vittore,6534
GR,3835,San Vittore,18,183835,S. Vittore,6534
GR,3837,Calanca,18,183837,Arvigo,6543
GR,3837,Calanca,18,183837,Braggio,6544
GR,3837,Calanca,18,183837,Selma,6545
GR,3837,Calanca,18,183837,Cauco,6546
GR,3847,Val Müstair,18,183847,Tschierv,7532
GR,3847,Val Müstair,18,183847,Fuldera,7533
GR,3847,Val Müstair,18,183847,Lü,7534
GR,3847,Val Müstair,18,183847,Valchava,7535
GR,3847,Val Müstair,18,183847,Sta. Maria Val Müstair,7536
GR,3847,Val Müstair,18,183847,Müstair,7537
GR,3851,Davos,18,183851,Davos Dorf,7260
GR,3851,Davos,18,183851,Davos Wolfgang,7265
GR,3851,Davos,18,183851,Davos Platz,7270
GR,3851,Davos,18,183851,Davos Clavadel,7272
GR,3851,Davos,18,183851,Davos Frauenkirch,7276
GR,3851,Davos,18,183851,Davos Glaris,7277
GR,3851,Davos,18,183851,Davos Monstein,7278
GR,3851,Davos,18,183851,Davos Wiesen,7494
GR,3861,Fideris,18,183861,Fideris,7235
GR,3862,Furna,18,183862,Furna,7232
GR,3863,Jenaz,18,183863,Pragg-Jenaz,7231
GR,3863,Jenaz,18,183863,Jenaz,7233
GR,3871,Klosters,18,183871,Saas im Prättigau,7247
GR,3871,Klosters,18,183871,Serneus,7249
GR,3871,Klosters,18,183871,Klosters,7250
GR,3871,Klosters,18,183871,Klosters Dorf,7252
GR,3871,Klosters,18,183871,Davos Wolfgang,7265
GR,3881,Conters im Prättigau,18,183881,Conters im Prättigau,7241
GR,3882,Küblis,18,183882,Küblis,7240
GR,3891,Luzein,18,183891,Lunden,7222
GR,3891,Luzein,18,183891,Buchen im Prättigau,7223
GR,3891,Luzein,18,183891,Putz,7224
GR,3891,Luzein,18,183891,Stels,7226
GR,3891,Luzein,18,183891,Küblis,7240
GR,3891,Luzein,18,183891,Luzein,7242
GR,3891,Luzein,18,183891,Pany,7243
GR,3891,Luzein,18,183891,Gadenstätt,7244
GR,3891,Luzein,18,183891,Ascharina,7245
GR,3891,Luzein,18,183891,St. Antönien,7246
GR,3901,Chur,18,183901,Chur,7000
GR,3901,Chur,18,183901,Haldenstein,7023
GR,3901,Chur,18,183901,Maladers,7026
GR,3901,Chur,18,183901,Malix,7074
GR,3911,Churwalden,18,183911,Chur,7000
GR,3911,Churwalden,18,183911,Passugg,7062
GR,3911,Churwalden,18,183911,Malix,7074
GR,3911,Churwalden,18,183911,Churwalden,7075
GR,3911,Churwalden,18,183911,Parpan,7076
GR,3921,Arosa,18,183921,Castiel,7027
GR,3921,Arosa,18,183921,Lüen,7027
GR,3921,Arosa,18,183921,Calfreisen,7027
GR,3921,Arosa,18,183921,St. Peter,7028
GR,3921,Arosa,18,183921,Pagig,7028
GR,3921,Arosa,18,183921,Peist,7029
GR,3921,Arosa,18,183921,Arosa,7050
GR,3921,Arosa,18,183921,Molinis,7056
GR,3921,Arosa,18,183921,Langwies,7057
GR,3921,Arosa,18,183921,Litzirüti,7058
GR,3932,Tschiertschen-Praden,18,183932,Praden,7063
GR,3932,Tschiertschen-Praden,18,183932,Tschiertschen,7064
GR,3945,Trimmis,18,183945,Says,7202
GR,3945,Trimmis,18,183945,Trimmis,7203
GR,3945,Trimmis,18,183945,Valzeina,7213
GR,3946,Untervaz,18,183946,Untervaz,7204
GR,3947,Zizers,18,183947,Zizers,7205
GR,3947,Zizers,18,183947,Landquart,7302
GR,3951,Fläsch,18,183951,Maienfeld,7304
GR,3951,Fläsch,18,183951,Fläsch,7306
GR,3952,Jenins,18,183952,Jenins,7307
GR,3953,Maienfeld,18,183953,Landquart,7302
GR,3953,Maienfeld,18,183953,Maienfeld,7304
GR,3954,Malans,18,183954,Malans GR,7208
GR,3955,Landquart,18,183955,Untervaz,7204
GR,3955,Landquart,18,183955,Igis,7206
GR,3955,Landquart,18,183955,Landquart,7302
GR,3955,Landquart,18,183955,Mastrils,7303
GR,3955,Landquart,18,183955,St. Margrethenberg,7313
GR,3961,Grüsch,18,183961,Valzeina,7213
GR,3961,Grüsch,18,183961,Grüsch,7214
GR,3961,Grüsch,18,183961,Fanas,7215
GR,3962,Schiers,18,183962,Grüsch,7214
GR,3962,Schiers,18,183962,Schiers,7220
GR,3962,Schiers,18,183962,Schiers,7220
GR,3962,Schiers,18,183962,Lunden,7222
GR,3962,Schiers,18,183962,Stels,7226
GR,3962,Schiers,18,183962,Stels,7226
GR,3962,Schiers,18,183962,Fajauna,7226
GR,3962,Schiers,18,183962,Schuders,7228
GR,3962,Schiers,18,183962,Pusserein,7228
GR,3972,Seewis im Prättigau,18,183972,Seewis Dorf,7212
GR,3972,Seewis im Prättigau,18,183972,Seewis-Pardisla,7212
GR,3972,Seewis im Prättigau,18,183972,Seewis-Schmitten,7212
GR,3972,Seewis im Prättigau,18,183972,Fanas,7215
GR,3981,Breil/Brigels,18,183981,Obersaxen,7134
GR,3981,Breil/Brigels,18,183981,Waltensburg/Vuorz,7158
GR,3981,Breil/Brigels,18,183981,Andiast,7159
GR,3981,Breil/Brigels,18,183981,Tavanasa,7162
GR,3981,Breil/Brigels,18,183981,Danis,7163
GR,3981,Breil/Brigels,18,183981,Dardin,7164
GR,3981,Breil/Brigels,18,183981,Breil/Brigels,7165
GR,3982,Disentis/Mustér,18,183982,Disentis/Mustér,7180
GR,3982,Disentis/Mustér,18,183982,Cavardiras,7182
GR,3982,Disentis/Mustér,18,183982,Mumpé Medel,7183
GR,3982,Disentis/Mustér,18,183982,Segnas,7186
GR,3983,Medel (Lucmagn),18,183983,Curaglia,7184
GR,3983,Medel (Lucmagn),18,183983,Platta,7185
GR,3985,Sumvitg,18,183985,Rabius,7172
GR,3985,Sumvitg,18,183985,Surrein,7173
GR,3985,Sumvitg,18,183985,S. Benedetg,7174
GR,3985,Sumvitg,18,183985,Sumvitg,7175
GR,3985,Sumvitg,18,183985,Cumpadials,7176
GR,3985,Sumvitg,18,183985,Disentis/Mustér,7180
GR,3986,Tujetsch,18,183986,Camischolas,7187
GR,3986,Tujetsch,18,183986,Sedrun,7188
GR,3986,Tujetsch,18,183986,Rueras,7189
GR,3987,Trun,18,183987,Trun,7166
GR,3987,Trun,18,183987,Zignau,7167
GR,3987,Trun,18,183987,Schlans,7168
GR,3987,Trun,18,183987,Rabius,7172
GR,3988,Obersaxen Mundaun,18,183988,Obersaxen,7134
GR,3988,Obersaxen Mundaun,18,183988,Flond,7137
GR,3988,Obersaxen Mundaun,18,183988,Surcuolm,7138
AG,4001,Aarau,19,194001,Aarau,5000
AG,4001,Aarau,19,194001,Aarau,5004
AG,4001,Aarau,19,194001,Aarau Rohr,5032
AG,4002,Biberstein,19,194002,Biberstein,5023
AG,4003,Buchs (AG),19,194003,Buchs AG,5033
AG,4004,Densbüren,19,194004,Asp,5025
AG,4004,Densbüren,19,194004,Densbüren,5026
AG,4005,Erlinsbach (AG),19,194005,Barmelweid,5017
AG,4005,Erlinsbach (AG),19,194005,Erlinsbach,5018
AG,4006,Gränichen,19,194006,Gränichen,5722
AG,4006,Gränichen,19,194006,Teufenthal AG,5723
AG,4007,Hirschthal,19,194007,Hirschthal,5042
AG,4008,Küttigen,19,194008,Rombach,5022
AG,4008,Küttigen,19,194008,Küttigen,5024
AG,4009,Muhen,19,194009,Muhen,5037
AG,4010,Oberentfelden,19,194010,Oberentfelden,5036
AG,4012,Suhr,19,194012,Aarau,5000
AG,4012,Suhr,19,194012,Suhr,5034
AG,4013,Unterentfelden,19,194013,Unterentfelden,5035
AG,4021,Baden,19,194021,Turgi,5300
AG,4021,Baden,19,194021,Baden,5400
AG,4021,Baden,19,194021,Baden,5404
AG,4021,Baden,19,194021,Dättwil AG,5405
AG,4021,Baden,19,194021,Rütihof,5406
AG,4022,Bellikon,19,194022,Bellikon,5454
AG,4022,Bellikon,19,194022,Widen,8967
AG,4023,Bergdietikon,19,194023,Bergdietikon,8962
AG,4023,Bergdietikon,19,194023,Widen,8967
AG,4024,Birmenstorf (AG),19,194024,Rütihof,5406
AG,4024,Birmenstorf (AG),19,194024,Birmenstorf AG,5413
AG,4026,Ennetbaden,19,194026,Ennetbaden,5408
AG,4027,Fislisbach,19,194027,Dättwil AG,5405
AG,4027,Fislisbach,19,194027,Fislisbach,5442
AG,4028,Freienwil,19,194028,Freienwil,5423
AG,4029,Gebenstorf,19,194029,Gebenstorf,5412
AG,4029,Gebenstorf,19,194029,Vogelsang AG,5412
AG,4030,Killwangen,19,194030,Killwangen,8956
AG,4031,Künten,19,194031,Künten,5444
AG,4032,Mägenwil,19,194032,Mägenwil,5506
AG,4033,Mellingen,19,194033,Mellingen,5507
AG,4034,Neuenhof,19,194034,Neuenhof,5432
AG,4035,Niederrohrdorf,19,194035,Niederrohrdorf,5443
AG,4037,Oberrohrdorf,19,194037,Oberrohrdorf,5452
AG,4038,Obersiggenthal,19,194038,Nussbaumen AG,5415
AG,4038,Obersiggenthal,19,194038,Hertenstein AG,5415
AG,4038,Obersiggenthal,19,194038,Rieden AG,5415
AG,4038,Obersiggenthal,19,194038,Kirchdorf AG,5416
AG,4039,Remetschwil,19,194039,Remetschwil,5453
AG,4040,Spreitenbach,19,194040,Dietikon,8953
AG,4040,Spreitenbach,19,194040,Spreitenbach,8957
AG,4041,Stetten (AG),19,194041,Stetten AG,5608
AG,4044,Untersiggenthal,19,194044,Turgi,5300
AG,4044,Untersiggenthal,19,194044,Siggenthal Station,5301
AG,4044,Untersiggenthal,19,194044,Kirchdorf AG,5416
AG,4044,Untersiggenthal,19,194044,Untersiggenthal,5417
AG,4045,Wettingen,19,194045,Wettingen,5430
AG,4046,Wohlenschwil,19,194046,Mägenwil,5506
AG,4046,Wohlenschwil,19,194046,Wohlenschwil,5512
AG,4047,Würenlingen,19,194047,Würenlingen,5303
AG,4048,Würenlos,19,194048,Wettingen,5430
AG,4048,Würenlos,19,194048,Würenlos,5436
AG,4048,Würenlos,19,194048,Kloster Fahr,8109
AG,4049,Ehrendingen,19,194049,Ehrendingen,5420
AG,4061,Arni (AG),19,194061,Arni AG,8905
AG,4062,Berikon,19,194062,Rudolfstetten,8964
AG,4062,Berikon,19,194062,Berikon,8965
AG,4063,Bremgarten (AG),19,194063,Bremgarten AG,5620
AG,4063,Bremgarten (AG),19,194063,Hermetschwil-Staffeln,5626
AG,4064,Büttikon,19,194064,Büttikon AG,5619
AG,4065,Dottikon,19,194065,Hendschiken,5604
AG,4065,Dottikon,19,194065,Dottikon,5605
AG,4066,Eggenwil,19,194066,Eggenwil,5445
AG,4067,Fischbach-Göslikon,19,194067,Fischbach-Göslikon,5525
AG,4068,Hägglingen,19,194068,Tägerig,5522
AG,4068,Hägglingen,19,194068,Hägglingen,5607
AG,4071,Jonen,19,194071,Jonen,8916
AG,4072,Niederwil (AG),19,194072,Niederwil AG,5524
AG,4072,Niederwil (AG),19,194072,Nesselnbach,5524
AG,4073,Oberlunkhofen,19,194073,Oberlunkhofen,8917
AG,4074,Oberwil-Lieli,19,194074,Oberwil-Lieli,8966
AG,4075,Rudolfstetten-Friedlisberg,19,194075,Rudolfstetten,8964
AG,4076,Sarmenstorf,19,194076,Sarmenstorf,5614
AG,4076,Sarmenstorf,19,194076,Bettwil,5618
AG,4077,Tägerig,19,194077,Tägerig,5522
AG,4078,Uezwil,19,194078,Uezwil,5619
AG,4079,Unterlunkhofen,19,194079,Unterlunkhofen,8918
AG,4080,Villmergen,19,194080,Dottikon,5605
AG,4080,Villmergen,19,194080,Wohlen AG,5610
AG,4080,Villmergen,19,194080,Anglikon,5611
AG,4080,Villmergen,19,194080,Villmergen,5612
AG,4080,Villmergen,19,194080,Hilfikon,5613
AG,4081,Widen,19,194081,Widen,8967
AG,4082,Wohlen (AG),19,194082,Wohlen AG,5610
AG,4082,Wohlen (AG),19,194082,Anglikon,5611
AG,4082,Wohlen (AG),19,194082,Villmergen,5612
AG,4083,Zufikon,19,194083,Zufikon,5621
AG,4084,Islisberg,19,194084,Islisberg,8905
AG,4091,Auenstein,19,194091,Auenstein,5105
AG,4092,Birr,19,194092,Birr,5242
AG,4093,Birrhard,19,194093,Birrhard,5244
AG,4095,Brugg,19,194095,Schinznach Bad,5116
AG,4095,Brugg,19,194095,Brugg AG,5200
AG,4095,Brugg,19,194095,Windisch,5210
AG,4095,Brugg,19,194095,Umiken,5222
AG,4099,Habsburg,19,194099,Habsburg,5245
AG,4100,Hausen (AG),19,194100,Windisch,5210
AG,4100,Hausen (AG),19,194100,Hausen AG,5212
AG,4104,Lupfig,19,194104,Hausen AG,5212
AG,4104,Lupfig,19,194104,Lupfig,5242
AG,4104,Lupfig,19,194104,Scherz,5246
AG,4105,Mandach,19,194105,Mandach,5318
AG,4106,Mönthal,19,194106,Effingen,5078
AG,4106,Mönthal,19,194106,Mönthal,5237
AG,4107,Mülligen,19,194107,Mülligen,5243
AG,4110,Remigen,19,194110,Remigen,5236
AG,4111,Riniken,19,194111,Riniken,5223
AG,4112,Rüfenach,19,194112,Brugg AG,5200
AG,4112,Rüfenach,19,194112,Rüfenach AG,5235
AG,4117,Thalheim (AG),19,194117,Thalheim AG,5112
AG,4120,Veltheim (AG),19,194120,Veltheim AG,5106
AG,4121,Villigen,19,194121,Stilli,5233
AG,4121,Villigen,19,194121,Villigen,5234
AG,4122,Villnachern,19,194122,Schinznach Dorf,5107
AG,4122,Villnachern,19,194122,Villnachern,5213
AG,4122,Villnachern,19,194122,Umiken,5222
AG,4122,Villnachern,19,194122,Bözberg,5225
AG,4123,Windisch,19,194123,Windisch,5210
AG,4124,Bözberg,19,194124,Bözberg,5225
AG,4124,Bözberg,19,194124,Remigen,5236
AG,4124,Bözberg,19,194124,Mönthal,5237
AG,4125,Schinznach,19,194125,Schinznach Dorf,5107
AG,4125,Schinznach,19,194125,Oberflachs,5108
AG,4131,Beinwil am See,19,194131,Beinwil am See,5712
AG,4132,Birrwil,19,194132,Birrwil,5708
AG,4134,Dürrenäsch,19,194134,Dürrenäsch,5724
AG,4134,Dürrenäsch,19,194134,Unterkulm,5726
AG,4135,Gontenschwil,19,194135,Schmiedrued,5046
AG,4135,Gontenschwil,19,194135,Walde AG,5046
AG,4135,Gontenschwil,19,194135,Gontenschwil,5728
AG,4136,Holziken,19,194136,Holziken,5043
AG,4137,Leimbach (AG),19,194137,Leimbach AG,5733
AG,4138,Leutwil,19,194138,Boniswil,5706
AG,4138,Leutwil,19,194138,Leutwil,5725
AG,4139,Menziken,19,194139,Burg AG,5736
AG,4139,Menziken,19,194139,Menziken,5737
AG,4140,Oberkulm,19,194140,Oberkulm,5727
AG,4141,Reinach (AG),19,194141,Reinach AG,5734
AG,4142,Schlossrued,19,194142,Schlossrued,5044
AG,4143,Schmiedrued,19,194143,Schmiedrued,5046
AG,4143,Schmiedrued,19,194143,Walde AG,5046
AG,4144,Schöftland,19,194144,Schöftland,5040
AG,4145,Teufenthal (AG),19,194145,Teufenthal AG,5723
AG,4145,Teufenthal (AG),19,194145,Dürrenäsch,5724
AG,4146,Unterkulm,19,194146,Gränichen,5722
AG,4146,Unterkulm,19,194146,Teufenthal AG,5723
AG,4146,Unterkulm,19,194146,Unterkulm,5726
AG,4147,Zetzwil,19,194147,Zetzwil,5732
AG,4161,Eiken,19,194161,Eiken,5074
AG,4163,Frick,19,194163,Frick,5070
AG,4164,Gansingen,19,194164,Gansingen,5272
AG,4165,Gipf-Oberfrick,19,194165,Wölflinswil,5063
AG,4165,Gipf-Oberfrick,19,194165,Gipf-Oberfrick,5073
AG,4169,Kaisten,19,194169,Laufenburg,5080
AG,4169,Kaisten,19,194169,Kaisten,5082
AG,4169,Kaisten,19,194169,Ittenthal,5083
AG,4170,Laufenburg,19,194170,Laufenburg,5080
AG,4170,Laufenburg,19,194170,Rheinsulz,5084
AG,4170,Laufenburg,19,194170,Sulz AG,5085
AG,4172,Münchwilen (AG),19,194172,Münchwilen AG,4333
AG,4173,Oberhof,19,194173,Oberhof,5062
AG,4175,Oeschgen,19,194175,Oeschgen,5072
AG,4176,Schwaderloch,19,194176,Schwaderloch,5326
AG,4177,Sisseln,19,194177,Sisseln AG,4334
AG,4181,Wittnau,19,194181,Wittnau,5064
AG,4182,Wölflinswil,19,194182,Densbüren,5026
AG,4182,Wölflinswil,19,194182,Wölflinswil,5063
AG,4183,Zeihen,19,194183,Zeihen,5079
AG,4184,Mettauertal,19,194184,Oberhofen AG,5273
AG,4184,Mettauertal,19,194184,Mettau,5274
AG,4184,Mettauertal,19,194184,Etzgen,5275
AG,4184,Mettauertal,19,194184,Wil AG,5276
AG,4184,Mettauertal,19,194184,Hottwil,5277
AG,4191,Ammerswil,19,194191,Ammerswil AG,5600
AG,4192,Boniswil,19,194192,Boniswil,5706
AG,4192,Boniswil,19,194192,Birrwil,5708
AG,4193,Brunegg,19,194193,Brunegg,5505
AG,4194,Dintikon,19,194194,Dintikon,5606
AG,4195,Egliswil,19,194195,Seon,5703
AG,4195,Egliswil,19,194195,Egliswil,5704
AG,4196,Fahrwangen,19,194196,Fahrwangen,5615
AG,4197,Hallwil,19,194197,Hallwil,5705
AG,4198,Hendschiken,19,194198,Hendschiken,5604
AG,4199,Holderbank (AG),19,194199,Holderbank AG,5113
AG,4200,Hunzenschwil,19,194200,Hunzenschwil,5502
AG,4201,Lenzburg,19,194201,Lenzburg,5600
AG,4202,Meisterschwanden,19,194202,Fahrwangen,5615
AG,4202,Meisterschwanden,19,194202,Meisterschwanden,5616
AG,4202,Meisterschwanden,19,194202,Tennwil,5617
AG,4203,Möriken-Wildegg,19,194203,Wildegg,5103
AG,4203,Möriken-Wildegg,19,194203,Möriken AG,5103
AG,4204,Niederlenz,19,194204,Wildegg,5103
AG,4204,Niederlenz,19,194204,Niederlenz,5702
AG,4205,Othmarsingen,19,194205,Othmarsingen,5504
AG,4205,Othmarsingen,19,194205,Hendschiken,5604
AG,4206,Rupperswil,19,194206,Rupperswil,5102
AG,4206,Rupperswil,19,194206,Wildegg,5103
AG,4207,Schafisheim,19,194207,Schafisheim,5503
AG,4208,Seengen,19,194208,Seengen,5707
AG,4209,Seon,19,194209,Seon,5703
AG,4210,Staufen,19,194210,Staufen,5603
AG,4221,Abtwil,19,194221,Abtwil AG,5646
AG,4222,Aristau,19,194222,Aristau,5628
AG,4222,Aristau,19,194222,Muri AG,5630
AG,4223,Auw,19,194223,Beinwil (Freiamt),5637
AG,4223,Auw,19,194223,Mühlau,5642
AG,4223,Auw,19,194223,Meienberg,5643
AG,4223,Auw,19,194223,Auw,5644
AG,4223,Auw,19,194223,Kleinwangen,6277
AG,4224,Beinwil (Freiamt),19,194224,Beinwil (Freiamt),5637
AG,4226,Besenbüren,19,194226,Besenbüren,5627
AG,4227,Bettwil,19,194227,Bettwil,5618
AG,4227,Bettwil,19,194227,Buttwil,5632
AG,4228,Boswil,19,194228,Boswil,5623
AG,4228,Boswil,19,194228,Muri AG,5630
AG,4228,Boswil,19,194228,Buttwil,5632
AG,4229,Bünzen,19,194229,Bünzen,5624
AG,4229,Bünzen,19,194229,Waldhäusern AG,5624
AG,4230,Buttwil,19,194230,Buttwil,5632
AG,4231,Dietwil,19,194231,Inwil,6034
AG,4231,Dietwil,19,194231,Dietwil,6042
AG,4232,Geltwil,19,194232,Geltwil,5637
AG,4233,Kallern,19,194233,Kallern,5625
AG,4234,Merenschwand,19,194234,Merenschwand,5634
AG,4234,Merenschwand,19,194234,Benzenschwil,5636
AG,4235,Mühlau,19,194235,Mühlau,5642
AG,4236,Muri (AG),19,194236,Muri AG,5630
AG,4237,Oberrüti,19,194237,Oberrüti,5647
AG,4238,Rottenschwil,19,194238,Rottenschwil,8919
AG,4239,Sins,19,194239,Sins,5643
AG,4239,Sins,19,194239,Sins,5643
AG,4239,Sins,19,194239,Alikon,5643
AG,4239,Sins,19,194239,Meienberg,5643
AG,4239,Sins,19,194239,Aettenschwil,5645
AG,4239,Sins,19,194239,Fenkrieden,5645
AG,4239,Sins,19,194239,Inwil,6034
AG,4239,Sins,19,194239,Ballwil,6275
AG,4240,Waltenschwil,19,194240,Waltenschwil,5622
AG,4251,Hellikon,19,194251,Hellikon,4316
AG,4251,Hellikon,19,194251,Hemmiken,4465
AG,4252,Kaiseraugst,19,194252,Kaiseraugst,4303
AG,4253,Magden,19,194253,Olsberg,4305
AG,4253,Magden,19,194253,Magden,4312
AG,4254,Möhlin,19,194254,Möhlin,4313
AG,4255,Mumpf,19,194255,Mumpf,4322
AG,4256,Obermumpf,19,194256,Obermumpf,4324
AG,4257,Olsberg,19,194257,Olsberg,4305
AG,4258,Rheinfelden,19,194258,Kaiseraugst,4303
AG,4258,Rheinfelden,19,194258,Rheinfelden,4310
AG,4258,Rheinfelden,19,194258,Möhlin,4313
AG,4259,Schupfart,19,194259,Schupfart,4325
AG,4260,Stein (AG),19,194260,Stein AG,4332
AG,4261,Wallbach,19,194261,Wallbach,4323
AG,4262,Wegenstetten,19,194262,Wegenstetten,4317
AG,4263,Zeiningen,19,194263,Zeiningen,4314
AG,4263,Zeiningen,19,194263,Zuzgen,4315
AG,4263,Zeiningen,19,194263,Wallbach,4323
AG,4264,Zuzgen,19,194264,Zuzgen,4315
AG,4271,Aarburg,19,194271,Olten,4600
AG,4271,Aarburg,19,194271,Aarburg,4663
AG,4271,Aarburg,19,194271,Oftringen,4665
AG,4273,Bottenwil,19,194273,Uerkheim,4813
AG,4273,Bottenwil,19,194273,Bottenwil,4814
AG,4274,Brittnau,19,194274,Vordemwald,4803
AG,4274,Brittnau,19,194274,Brittnau,4805
AG,4274,Brittnau,19,194274,Pfaffnau,6264
AG,4275,Kirchleerau,19,194275,Kirchleerau,5054
AG,4276,Kölliken,19,194276,Uerkheim,4813
AG,4276,Kölliken,19,194276,Kölliken,5742
