account,city_name,result,identifier,population,currency,chart_of_account,country_iso,date
448,Fontenais,0,266790,1674,CHF,MCH2,CH,31.12.2022
448,Grandfontaine,0,266792,391,CHF,MCH2,CH,31.12.2022
448,Haute-Ajoie,0,266809,1052,CHF,MCH2,CH,31.12.2022
448,Porrentruy,0,266800,24123,CHF,MCH2,CH,31.12.2022
448,Vendlincourt,0,266806,546,CHF,MCH2,CH,31.12.2022
448,Delémont,0,266711,39309,CHF,MCH2,CH,31.12.2022
448,Porrentruy,0,266800,24123,CHF,MCH2,CH,31.12.2022
449,Boécourt,0,266702,951,CHF,MCH2,CH,31.12.2022
449,Bourrignon,0,266703,258,CHF,MCH2,CH,31.12.2022
449,Courchapoix,0,266706,441,CHF,MCH2,CH,31.12.2022
449,Courrendlin,-372.27,266708,3686,CHF,MCH2,CH,31.12.2022
449,Courroux,0,266709,3313,CHF,MCH2,CH,31.12.2022
449,Courtételle,0,266710,2654,CHF,MCH2,CH,31.12.2022
449,Delémont,0,266711,39309,CHF,MCH2,CH,31.12.2022
449,Develier,0,266712,1360,CHF,MCH2,CH,31.12.2022
449,Ederswiler,0,266713,112,CHF,MCH2,CH,31.12.2022
449,Haute-Sorne,8461.29,266729,7319,CHF,MCH2,CH,31.12.2022
449,Mervelier,0,266715,522,CHF,MCH2,CH,31.12.2022
449,Mettembert,0,266716,106,CHF,MCH2,CH,31.12.2022
449,Movelier,0,266718,425,CHF,MCH2,CH,31.12.2022
449,Pleigne,0,266719,350,CHF,MCH2,CH,31.12.2022
449,Rossemaison,0,266721,733,CHF,MCH2,CH,31.12.2022
449,Saulcy,12.6,266722,270,CHF,MCH2,CH,31.12.2022
449,Soyhières,0,266724,417,CHF,MCH2,CH,31.12.2022
449,Val Terbi,0,266730,3285,CHF,MCH2,CH,31.12.2022
449,Les Bois,0,266742,1258,CHF,MCH2,CH,31.12.2022
449,Les Breuleux,-5013.04,266743,1524,CHF,MCH2,CH,31.12.2022
449,Les Enfers,0,266745,156,CHF,MCH2,CH,31.12.2022
449,Montfaucon,0,266751,551,CHF,MCH2,CH,31.12.2022
449,Muriaux,0,266753,511,CHF,MCH2,CH,31.12.2022
449,Le Noirmont,22.11,266754,1902,CHF,MCH2,CH,31.12.2022
449,Saignelégier,0,266757,2575,CHF,MCH2,CH,31.12.2022
449,Saint-Brais,0,266758,228,CHF,MCH2,CH,31.12.2022
449,Soubey,0,266759,118,CHF,MCH2,CH,31.12.2022
449,Alle,0,266771,1882,CHF,MCH2,CH,31.12.2022
449,La Baroche,603.25,266810,1114,CHF,MCH2,CH,31.12.2022
449,Basse-Allaine,0,266807,1217,CHF,MCH2,CH,31.12.2022
449,Boncourt,0,266774,1205,CHF,MCH2,CH,31.12.2022
449,Bure,0,266778,631,CHF,MCH2,CH,31.12.2022
449,Clos du Doubs,0,266808,1275,CHF,MCH2,CH,31.12.2022
449,Coeuve,0,266781,718,CHF,MCH2,CH,31.12.2022
449,Cornol,-11.18,266782,1018,CHF,MCH2,CH,31.12.2022
449,Courchavon,0,266783,293,CHF,MCH2,CH,31.12.2022
449,Courgenay,59.54,266784,2435,CHF,MCH2,CH,31.12.2022
449,Courtedoux,0,266785,786,CHF,MCH2,CH,31.12.2022
449,Fahy,0,266789,333,CHF,MCH2,CH,31.12.2022
449,Fontenais,0,266790,1674,CHF,MCH2,CH,31.12.2022
449,Grandfontaine,110,266792,391,CHF,MCH2,CH,31.12.2022
449,Haute-Ajoie,0,266809,1052,CHF,MCH2,CH,31.12.2022
449,Porrentruy,2605.73,266800,24123,CHF,MCH2,CH,31.12.2022
449,Vendlincourt,0,266806,546,CHF,MCH2,CH,31.12.2022
449,Delémont,8101.620000000001,266711,39309,CHF,MCH2,CH,31.12.2022
449,Porrentruy,3367.34,266800,24123,CHF,MCH2,CH,31.12.2022
450,Boécourt,2234.6,266702,951,CHF,MCH2,CH,31.12.2022
450,Bourrignon,0,266703,258,CHF,MCH2,CH,31.12.2022
450,Courchapoix,0,266706,441,CHF,MCH2,CH,31.12.2022
450,Courrendlin,15115,266708,3686,CHF,MCH2,CH,31.12.2022
450,Courroux,7816.6,266709,3313,CHF,MCH2,CH,31.12.2022
450,Courtételle,13777.65,266710,2654,CHF,MCH2,CH,31.12.2022
450,Delémont,33917.85,266711,39309,CHF,MCH2,CH,31.12.2022
450,Develier,3171.6,266712,1360,CHF,MCH2,CH,31.12.2022
450,Ederswiler,0,266713,112,CHF,MCH2,CH,31.12.2022
450,Haute-Sorne,34771.4,266729,7319,CHF,MCH2,CH,31.12.2022
450,Mervelier,0,266715,522,CHF,MCH2,CH,31.12.2022
450,Mettembert,0,266716,106,CHF,MCH2,CH,31.12.2022
450,Movelier,990.35,266718,425,CHF,MCH2,CH,31.12.2022
450,Pleigne,808.7,266719,350,CHF,MCH2,CH,31.12.2022
450,Rossemaison,1678.65,266721,733,CHF,MCH2,CH,31.12.2022
450,Saulcy,0,266722,270,CHF,MCH2,CH,31.12.2022
450,Soyhières,444.87,266724,417,CHF,MCH2,CH,31.12.2022
450,Val Terbi,7591.2,266730,3285,CHF,MCH2,CH,31.12.2022
450,Les Bois,8671.75,266742,1258,CHF,MCH2,CH,31.12.2022
450,Les Breuleux,3514.1,266743,1524,CHF,MCH2,CH,31.12.2022
450,Les Enfers,346.1,266745,156,CHF,MCH2,CH,31.12.2022
450,Montfaucon,3269.5,266751,551,CHF,MCH2,CH,31.12.2022
450,Muriaux,1253.05,266753,511,CHF,MCH2,CH,31.12.2022
450,Le Noirmont,4463.5,266754,1902,CHF,MCH2,CH,31.12.2022
450,Saignelégier,6002.2,266757,2575,CHF,MCH2,CH,31.12.2022
450,Saint-Brais,516.85,266758,228,CHF,MCH2,CH,31.12.2022
450,Soubey,0,266759,118,CHF,MCH2,CH,31.12.2022
450,Alle,0,266771,1882,CHF,MCH2,CH,31.12.2022
450,La Baroche,0,266810,1114,CHF,MCH2,CH,31.12.2022
450,Basse-Allaine,0,266807,1217,CHF,MCH2,CH,31.12.2022
450,Boncourt,0,266774,1205,CHF,MCH2,CH,31.12.2022
450,Bure,0,266778,631,CHF,MCH2,CH,31.12.2022
450,Clos du Doubs,3019.2,266808,1275,CHF,MCH2,CH,31.12.2022
450,Coeuve,0,266781,718,CHF,MCH2,CH,31.12.2022
450,Cornol,14872.6,266782,1018,CHF,MCH2,CH,31.12.2022
450,Courchavon,3705.7,266783,293,CHF,MCH2,CH,31.12.2022
450,Courgenay,2811,266784,2435,CHF,MCH2,CH,31.12.2022
450,Courtedoux,1708.95,266785,786,CHF,MCH2,CH,31.12.2022
450,Fahy,792,266789,333,CHF,MCH2,CH,31.12.2022
450,Fontenais,3976,266790,1674,CHF,MCH2,CH,31.12.2022
450,Grandfontaine,0,266792,391,CHF,MCH2,CH,31.12.2022
450,Haute-Ajoie,2498.95,266809,1052,CHF,MCH2,CH,31.12.2022
450,Porrentruy,58410.25,266800,24123,CHF,MCH2,CH,31.12.2022
450,Vendlincourt,0,266806,546,CHF,MCH2,CH,31.12.2022
450,Delémont,123406.82,266711,39309,CHF,MCH2,CH,31.12.2022
450,Porrentruy,92503.54999999999,266800,24123,CHF,MCH2,CH,31.12.2022
451,Boécourt,0,266702,951,CHF,MCH2,CH,31.12.2022
451,Bourrignon,0,266703,258,CHF,MCH2,CH,31.12.2022
451,Courchapoix,0,266706,441,CHF,MCH2,CH,31.12.2022
451,Courrendlin,0,266708,3686,CHF,MCH2,CH,31.12.2022
451,Courroux,91179.2,266709,3313,CHF,MCH2,CH,31.12.2022
451,Courtételle,142349.54,266710,2654,CHF,MCH2,CH,31.12.2022
451,Delémont,0,266711,39309,CHF,MCH2,CH,31.12.2022
451,Develier,513891.55,266712,1360,CHF,MCH2,CH,31.12.2022
451,Ederswiler,0,266713,112,CHF,MCH2,CH,31.12.2022
451,Haute-Sorne,315608.7,266729,7319,CHF,MCH2,CH,31.12.2022
451,Mervelier,0,266715,522,CHF,MCH2,CH,31.12.2022
451,Mettembert,0,266716,106,CHF,MCH2,CH,31.12.2022
451,Movelier,0,266718,425,CHF,MCH2,CH,31.12.2022
451,Pleigne,0,266719,350,CHF,MCH2,CH,31.12.2022
451,Rossemaison,0,266721,733,CHF,MCH2,CH,31.12.2022
451,Saulcy,0,266722,270,CHF,MCH2,CH,31.12.2022
451,Soyhières,0,266724,417,CHF,MCH2,CH,31.12.2022
451,Val Terbi,171689.64,266730,3285,CHF,MCH2,CH,31.12.2022
451,Les Bois,0,266742,1258,CHF,MCH2,CH,31.12.2022
451,Les Breuleux,133187.1,266743,1524,CHF,MCH2,CH,31.12.2022
451,Les Enfers,169067.38,266745,156,CHF,MCH2,CH,31.12.2022
451,Montfaucon,0,266751,551,CHF,MCH2,CH,31.12.2022
451,Muriaux,0,266753,511,CHF,MCH2,CH,31.12.2022
451,Le Noirmont,54334.7,266754,1902,CHF,MCH2,CH,31.12.2022
451,Saignelégier,3355.8,266757,2575,CHF,MCH2,CH,31.12.2022
451,Saint-Brais,1000.35,266758,228,CHF,MCH2,CH,31.12.2022
451,Soubey,149801.36,266759,118,CHF,MCH2,CH,31.12.2022
451,Alle,0,266771,1882,CHF,MCH2,CH,31.12.2022
451,La Baroche,44220.1,266810,1114,CHF,MCH2,CH,31.12.2022
451,Basse-Allaine,28000,266807,1217,CHF,MCH2,CH,31.12.2022
451,Boncourt,10000,266774,1205,CHF,MCH2,CH,31.12.2022
451,Bure,0,266778,631,CHF,MCH2,CH,31.12.2022
451,Clos du Doubs,853417.83,266808,1275,CHF,MCH2,CH,31.12.2022
451,Coeuve,91012.75,266781,718,CHF,MCH2,CH,31.12.2022
451,Cornol,92589.61,266782,1018,CHF,MCH2,CH,31.12.2022
451,Courchavon,56354.9,266783,293,CHF,MCH2,CH,31.12.2022
451,Courgenay,319130.75,266784,2435,CHF,MCH2,CH,31.12.2022
451,Courtedoux,9250,266785,786,CHF,MCH2,CH,31.12.2022
451,Fahy,4750,266789,333,CHF,MCH2,CH,31.12.2022
451,Fontenais,67007.35,266790,1674,CHF,MCH2,CH,31.12.2022
451,Grandfontaine,4500,266792,391,CHF,MCH2,CH,31.12.2022
451,Haute-Ajoie,50523.2,266809,1052,CHF,MCH2,CH,31.12.2022
451,Porrentruy,145934.08,266800,24123,CHF,MCH2,CH,31.12.2022
451,Vendlincourt,56491.9,266806,546,CHF,MCH2,CH,31.12.2022
451,Delémont,1234718.63,266711,39309,CHF,MCH2,CH,31.12.2022
451,Porrentruy,1876177.22,266800,24123,CHF,MCH2,CH,31.12.2022
460,Boécourt,8663,266702,951,CHF,MCH2,CH,31.12.2022
460,Bourrignon,4459,266703,258,CHF,MCH2,CH,31.12.2022
460,Courchapoix,0,266706,441,CHF,MCH2,CH,31.12.2022
460,Courrendlin,27693,266708,3686,CHF,MCH2,CH,31.12.2022
460,Courroux,73758,266709,3313,CHF,MCH2,CH,31.12.2022
460,Courtételle,53102,266710,2654,CHF,MCH2,CH,31.12.2022
460,Delémont,475379,266711,39309,CHF,MCH2,CH,31.12.2022
460,Develier,40125,266712,1360,CHF,MCH2,CH,31.12.2022
460,Ederswiler,306,266713,112,CHF,MCH2,CH,31.12.2022
460,Haute-Sorne,0,266729,7319,CHF,MCH2,CH,31.12.2022
460,Mervelier,0,266715,522,CHF,MCH2,CH,31.12.2022
460,Mettembert,1777.05,266716,106,CHF,MCH2,CH,31.12.2022
460,Movelier,0,266718,425,CHF,MCH2,CH,31.12.2022
460,Pleigne,0,266719,350,CHF,MCH2,CH,31.12.2022
460,Rossemaison,2521,266721,733,CHF,MCH2,CH,31.12.2022
460,Saulcy,326,266722,270,CHF,MCH2,CH,31.12.2022
460,Soyhières,23433.65,266724,417,CHF,MCH2,CH,31.12.2022
460,Val Terbi,93766.7,266730,3285,CHF,MCH2,CH,31.12.2022
460,Les Bois,9159,266742,1258,CHF,MCH2,CH,31.12.2022
460,Les Breuleux,469339,266743,1524,CHF,MCH2,CH,31.12.2022
460,Les Enfers,390,266745,156,CHF,MCH2,CH,31.12.2022
460,Montfaucon,0,266751,551,CHF,MCH2,CH,31.12.2022
460,Muriaux,0,266753,511,CHF,MCH2,CH,31.12.2022
460,Le Noirmont,105605,266754,1902,CHF,MCH2,CH,31.12.2022
460,Saignelégier,33312,266757,2575,CHF,MCH2,CH,31.12.2022
460,Saint-Brais,0,266758,228,CHF,MCH2,CH,31.12.2022
460,Soubey,0,266759,118,CHF,MCH2,CH,31.12.2022
460,Alle,47192.57,266771,1882,CHF,MCH2,CH,31.12.2022
460,La Baroche,0,266810,1114,CHF,MCH2,CH,31.12.2022
460,Basse-Allaine,2241,266807,1217,CHF,MCH2,CH,31.12.2022
460,Boncourt,214713,266774,1205,CHF,MCH2,CH,31.12.2022
460,Bure,2391,266778,631,CHF,MCH2,CH,31.12.2022
460,Clos du Doubs,3521,266808,1275,CHF,MCH2,CH,31.12.2022
460,Coeuve,1110,266781,718,CHF,MCH2,CH,31.12.2022
460,Cornol,4154,266782,1018,CHF,MCH2,CH,31.12.2022
460,Courchavon,0,266783,293,CHF,MCH2,CH,31.12.2022
460,Courgenay,55117,266784,2435,CHF,MCH2,CH,31.12.2022
460,Courtedoux,20887,266785,786,CHF,MCH2,CH,31.12.2022
460,Fahy,0,266789,333,CHF,MCH2,CH,31.12.2022
460,Fontenais,4499,266790,1674,CHF,MCH2,CH,31.12.2022
460,Grandfontaine,582,266792,391,CHF,MCH2,CH,31.12.2022
460,Haute-Ajoie,38610,266809,1052,CHF,MCH2,CH,31.12.2022
460,Porrentruy,204190,266800,24123,CHF,MCH2,CH,31.12.2022
460,Vendlincourt,3947,266806,546,CHF,MCH2,CH,31.12.2022
460,Delémont,807409.4,266711,39309,CHF,MCH2,CH,31.12.2022
460,Porrentruy,621233.5700000001,266800,24123,CHF,MCH2,CH,31.12.2022
461,Boécourt,340584.05,266702,951,CHF,MCH2,CH,31.12.2022
461,Bourrignon,9906.55,266703,258,CHF,MCH2,CH,31.12.2022
461,Courchapoix,1673,266706,441,CHF,MCH2,CH,31.12.2022
461,Courrendlin,467868.81,266708,3686,CHF,MCH2,CH,31.12.2022
461,Courroux,279579.48,266709,3313,CHF,MCH2,CH,31.12.2022
461,Courtételle,657463.6,266710,2654,CHF,MCH2,CH,31.12.2022
461,Delémont,10882008.67,266711,39309,CHF,MCH2,CH,31.12.2022
461,Develier,673634.05,266712,1360,CHF,MCH2,CH,31.12.2022
461,Ederswiler,-47885.03,266713,112,CHF,MCH2,CH,31.12.2022
461,Haute-Sorne,1038417.79,266729,7319,CHF,MCH2,CH,31.12.2022
461,Mervelier,6051.75,266715,522,CHF,MCH2,CH,31.12.2022
461,Mettembert,370.52,266716,106,CHF,MCH2,CH,31.12.2022
461,Movelier,20217.45,266718,425,CHF,MCH2,CH,31.12.2022
461,Pleigne,63738.1,266719,350,CHF,MCH2,CH,31.12.2022
461,Rossemaison,43911.86,266721,733,CHF,MCH2,CH,31.12.2022
461,Saulcy,426.1,266722,270,CHF,MCH2,CH,31.12.2022
461,Soyhières,346328.53,266724,417,CHF,MCH2,CH,31.12.2022
461,Val Terbi,391453.9,266730,3285,CHF,MCH2,CH,31.12.2022
461,Les Bois,697000.52,266742,1258,CHF,MCH2,CH,31.12.2022
461,Les Breuleux,997286.13,266743,1524,CHF,MCH2,CH,31.12.2022
461,Les Enfers,35769.3,266745,156,CHF,MCH2,CH,31.12.2022
461,Montfaucon,136246.05,266751,551,CHF,MCH2,CH,31.12.2022
461,Muriaux,1803,266753,511,CHF,MCH2,CH,31.12.2022
461,Le Noirmont,506108.55,266754,1902,CHF,MCH2,CH,31.12.2022
461,Saignelégier,282565.45,266757,2575,CHF,MCH2,CH,31.12.2022
461,Saint-Brais,39504.9,266758,228,CHF,MCH2,CH,31.12.2022
461,Soubey,34537.9,266759,118,CHF,MCH2,CH,31.12.2022
461,Alle,700766.14,266771,1882,CHF,MCH2,CH,31.12.2022
461,La Baroche,87523.97,266810,1114,CHF,MCH2,CH,31.12.2022
461,Basse-Allaine,570078.65,266807,1217,CHF,MCH2,CH,31.12.2022
461,Boncourt,12403,266774,1205,CHF,MCH2,CH,31.12.2022
461,Bure,23995.45,266778,631,CHF,MCH2,CH,31.12.2022
461,Clos du Doubs,1048043.25,266808,1275,CHF,MCH2,CH,31.12.2022
461,Coeuve,92201.35,266781,718,CHF,MCH2,CH,31.12.2022
461,Cornol,80585.8,266782,1018,CHF,MCH2,CH,31.12.2022
461,Courchavon,97958.14,266783,293,CHF,MCH2,CH,31.12.2022
461,Courgenay,1460433.3,266784,2435,CHF,MCH2,CH,31.12.2022
461,Courtedoux,46421.25,266785,786,CHF,MCH2,CH,31.12.2022
461,Fahy,6523.2,266789,333,CHF,MCH2,CH,31.12.2022
461,Fontenais,311083.15,266790,1674,CHF,MCH2,CH,31.12.2022
461,Grandfontaine,182495.75,266792,391,CHF,MCH2,CH,31.12.2022
461,Haute-Ajoie,690421.47,266809,1052,CHF,MCH2,CH,31.12.2022
461,Porrentruy,7163658.35,266800,24123,CHF,MCH2,CH,31.12.2022
461,Vendlincourt,186012.4,266806,546,CHF,MCH2,CH,31.12.2022
461,Delémont,15197955.48,266711,39309,CHF,MCH2,CH,31.12.2022
461,Porrentruy,13504504.94,266800,24123,CHF,MCH2,CH,31.12.2022
462,Boécourt,0,266702,951,CHF,MCH2,CH,31.12.2022
462,Bourrignon,127563,266703,258,CHF,MCH2,CH,31.12.2022
462,Courchapoix,137174,266706,441,CHF,MCH2,CH,31.12.2022
462,Courrendlin,1350784,266708,3686,CHF,MCH2,CH,31.12.2022
462,Courroux,15099,266709,3313,CHF,MCH2,CH,31.12.2022
462,Courtételle,0,266710,2654,CHF,MCH2,CH,31.12.2022
462,Delémont,882357.8,266711,39309,CHF,MCH2,CH,31.12.2022
462,Develier,56476,266712,1360,CHF,MCH2,CH,31.12.2022
462,Ederswiler,127244,266713,112,CHF,MCH2,CH,31.12.2022
462,Haute-Sorne,2422025,266729,7319,CHF,MCH2,CH,31.12.2022
462,Mervelier,301970,266715,522,CHF,MCH2,CH,31.12.2022
462,Mettembert,68749,266716,106,CHF,MCH2,CH,31.12.2022
462,Movelier,142304,266718,425,CHF,MCH2,CH,31.12.2022
462,Pleigne,223270,266719,350,CHF,MCH2,CH,31.12.2022
462,Rossemaison,0,266721,733,CHF,MCH2,CH,31.12.2022
462,Saulcy,110822,266722,270,CHF,MCH2,CH,31.12.2022
462,Soyhières,0,266724,417,CHF,MCH2,CH,31.12.2022
462,Val Terbi,1141852,266730,3285,CHF,MCH2,CH,31.12.2022
462,Les Bois,22802,266742,1258,CHF,MCH2,CH,31.12.2022
462,Les Breuleux,27962,266743,1524,CHF,MCH2,CH,31.12.2022
462,Les Enfers,83800,266745,156,CHF,MCH2,CH,31.12.2022
462,Montfaucon,261508,266751,551,CHF,MCH2,CH,31.12.2022
462,Muriaux,0,266753,511,CHF,MCH2,CH,31.12.2022
462,Le Noirmont,0,266754,1902,CHF,MCH2,CH,31.12.2022
462,Saignelégier,303952,266757,2575,CHF,MCH2,CH,31.12.2022
462,Saint-Brais,129026,266758,228,CHF,MCH2,CH,31.12.2022
462,Soubey,84728,266759,118,CHF,MCH2,CH,31.12.2022
462,Alle,255372,266771,1882,CHF,MCH2,CH,31.12.2022
462,La Baroche,651960,266810,1114,CHF,MCH2,CH,31.12.2022
462,Basse-Allaine,554244,266807,1217,CHF,MCH2,CH,31.12.2022
462,Boncourt,0,266774,1205,CHF,MCH2,CH,31.12.2022
462,Bure,62218,266778,631,CHF,MCH2,CH,31.12.2022
462,Clos du Doubs,355906,266808,1275,CHF,MCH2,CH,31.12.2022
462,Coeuve,337284,266781,718,CHF,MCH2,CH,31.12.2022
462,Cornol,307002,266782,1018,CHF,MCH2,CH,31.12.2022
462,Courchavon,0,266783,293,CHF,MCH2,CH,31.12.2022
462,Courgenay,352294,266784,2435,CHF,MCH2,CH,31.12.2022
462,Courtedoux,29564,266785,786,CHF,MCH2,CH,31.12.2022
462,Fahy,137830,266789,333,CHF,MCH2,CH,31.12.2022
462,Fontenais,227354,266790,1674,CHF,MCH2,CH,31.12.2022
462,Grandfontaine,147394,266792,391,CHF,MCH2,CH,31.12.2022
462,Haute-Ajoie,0,266809,1052,CHF,MCH2,CH,31.12.2022
462,Porrentruy,417386.85,266800,24123,CHF,MCH2,CH,31.12.2022
462,Vendlincourt,204894,266806,546,CHF,MCH2,CH,31.12.2022
462,Delémont,7172921.8,266711,39309,CHF,MCH2,CH,31.12.2022
462,Porrentruy,4275244.85,266800,24123,CHF,MCH2,CH,31.12.2022
463,Boécourt,62908.7,266702,951,CHF,MCH2,CH,31.12.2022
463,Bourrignon,105821,266703,258,CHF,MCH2,CH,31.12.2022
463,Courchapoix,7384.85,266706,441,CHF,MCH2,CH,31.12.2022
463,Courrendlin,194472.65,266708,3686,CHF,MCH2,CH,31.12.2022
463,Courroux,712863.63,266709,3313,CHF,MCH2,CH,31.12.2022
463,Courtételle,199741.92,266710,2654,CHF,MCH2,CH,31.12.2022
463,Delémont,2399831.21,266711,39309,CHF,MCH2,CH,31.12.2022
463,Develier,61894.75,266712,1360,CHF,MCH2,CH,31.12.2022
463,Ederswiler,48564.05,266713,112,CHF,MCH2,CH,31.12.2022
463,Haute-Sorne,725659.1,266729,7319,CHF,MCH2,CH,31.12.2022
463,Mervelier,39241.15,266715,522,CHF,MCH2,CH,31.12.2022
463,Mettembert,5582.1,266716,106,CHF,MCH2,CH,31.12.2022
463,Movelier,30427.65,266718,425,CHF,MCH2,CH,31.12.2022
463,Pleigne,20086.7,266719,350,CHF,MCH2,CH,31.12.2022
463,Rossemaison,50616.35,266721,733,CHF,MCH2,CH,31.12.2022
463,Saulcy,52370.9,266722,270,CHF,MCH2,CH,31.12.2022
463,Soyhières,63289.9,266724,417,CHF,MCH2,CH,31.12.2022
463,Val Terbi,265058.2,266730,3285,CHF,MCH2,CH,31.12.2022
463,Les Bois,105079.85,266742,1258,CHF,MCH2,CH,31.12.2022
463,Les Breuleux,466908.7,266743,1524,CHF,MCH2,CH,31.12.2022
463,Les Enfers,13069.9,266745,156,CHF,MCH2,CH,31.12.2022
463,Montfaucon,118338.05,266751,551,CHF,MCH2,CH,31.12.2022
463,Muriaux,241833.8,266753,511,CHF,MCH2,CH,31.12.2022
463,Le Noirmont,240730,266754,1902,CHF,MCH2,CH,31.12.2022
463,Saignelégier,719560.1,266757,2575,CHF,MCH2,CH,31.12.2022
463,Saint-Brais,42497.45,266758,228,CHF,MCH2,CH,31.12.2022
463,Soubey,19111.3,266759,118,CHF,MCH2,CH,31.12.2022
463,Alle,157991.6,266771,1882,CHF,MCH2,CH,31.12.2022
463,La Baroche,274699.9,266810,1114,CHF,MCH2,CH,31.12.2022
463,Basse-Allaine,178068,266807,1217,CHF,MCH2,CH,31.12.2022
463,Boncourt,154080.8,266774,1205,CHF,MCH2,CH,31.12.2022
463,Bure,39593.9,266778,631,CHF,MCH2,CH,31.12.2022
463,Clos du Doubs,422305.3,266808,1275,CHF,MCH2,CH,31.12.2022
463,Coeuve,56688.3,266781,718,CHF,MCH2,CH,31.12.2022
463,Cornol,428274.38,266782,1018,CHF,MCH2,CH,31.12.2022
463,Courchavon,28446.4,266783,293,CHF,MCH2,CH,31.12.2022
463,Courgenay,112146.8,266784,2435,CHF,MCH2,CH,31.12.2022
463,Courtedoux,115911.15,266785,786,CHF,MCH2,CH,31.12.2022
463,Fahy,18378.65,266789,333,CHF,MCH2,CH,31.12.2022
463,Fontenais,111265.45,266790,1674,CHF,MCH2,CH,31.12.2022
463,Grandfontaine,39541.05,266792,391,CHF,MCH2,CH,31.12.2022
463,Haute-Ajoie,196915.65,266809,1052,CHF,MCH2,CH,31.12.2022
463,Porrentruy,1070631.32,266800,24123,CHF,MCH2,CH,31.12.2022
463,Vendlincourt,49184.3,266806,546,CHF,MCH2,CH,31.12.2022
463,Delémont,5067879.36,266711,39309,CHF,MCH2,CH,31.12.2022
463,Porrentruy,3640502.55,266800,24123,CHF,MCH2,CH,31.12.2022
469,Boécourt,325.9,266702,951,CHF,MCH2,CH,31.12.2022
469,Bourrignon,26,266703,258,CHF,MCH2,CH,31.12.2022
469,Courchapoix,164.8,266706,441,CHF,MCH2,CH,31.12.2022
469,Courrendlin,1870.75,266708,3686,CHF,MCH2,CH,31.12.2022
469,Courroux,2006.5,266709,3313,CHF,MCH2,CH,31.12.2022
469,Courtételle,610.5,266710,2654,CHF,MCH2,CH,31.12.2022
469,Delémont,7269316.67,266711,39309,CHF,MCH2,CH,31.12.2022
469,Develier,362527.05,266712,1360,CHF,MCH2,CH,31.12.2022
469,Ederswiler,0,266713,112,CHF,MCH2,CH,31.12.2022
469,Haute-Sorne,28312.6,266729,7319,CHF,MCH2,CH,31.12.2022
469,Mervelier,0,266715,522,CHF,MCH2,CH,31.12.2022
469,Mettembert,27.8,266716,106,CHF,MCH2,CH,31.12.2022
469,Movelier,170.95,266718,425,CHF,MCH2,CH,31.12.2022
469,Pleigne,78.15,266719,350,CHF,MCH2,CH,31.12.2022
469,Rossemaison,0,266721,733,CHF,MCH2,CH,31.12.2022
469,Saulcy,72,266722,270,CHF,MCH2,CH,31.12.2022
469,Soyhières,214.6,266724,417,CHF,MCH2,CH,31.12.2022
469,Val Terbi,1465.2,266730,3285,CHF,MCH2,CH,31.12.2022
469,Les Bois,3574,266742,1258,CHF,MCH2,CH,31.12.2022
469,Les Breuleux,1127.7,266743,1524,CHF,MCH2,CH,31.12.2022
469,Les Enfers,560.05,266745,156,CHF,MCH2,CH,31.12.2022
469,Montfaucon,202.2,266751,551,CHF,MCH2,CH,31.12.2022
469,Muriaux,0,266753,511,CHF,MCH2,CH,31.12.2022
469,Le Noirmont,3032.8,266754,1902,CHF,MCH2,CH,31.12.2022
469,Saignelégier,1223.25,266757,2575,CHF,MCH2,CH,31.12.2022
469,Saint-Brais,478.5,266758,228,CHF,MCH2,CH,31.12.2022
469,Soubey,1041.9,266759,118,CHF,MCH2,CH,31.12.2022
469,Alle,10244.1,266771,1882,CHF,MCH2,CH,31.12.2022
469,La Baroche,42820.65,266810,1114,CHF,MCH2,CH,31.12.2022
469,Basse-Allaine,10790.6,266807,1217,CHF,MCH2,CH,31.12.2022
469,Boncourt,867.85,266774,1205,CHF,MCH2,CH,31.12.2022
469,Bure,5768.9,266778,631,CHF,MCH2,CH,31.12.2022
469,Clos du Doubs,11790.6,266808,1275,CHF,MCH2,CH,31.12.2022
469,Coeuve,2006.25,266781,718,CHF,MCH2,CH,31.12.2022
469,Cornol,285.6,266782,1018,CHF,MCH2,CH,31.12.2022
469,Courchavon,698.2,266783,293,CHF,MCH2,CH,31.12.2022
469,Courgenay,690.4,266784,2435,CHF,MCH2,CH,31.12.2022
469,Courtedoux,1221.6,266785,786,CHF,MCH2,CH,31.12.2022
469,Fahy,2936.85,266789,333,CHF,MCH2,CH,31.12.2022
469,Fontenais,590.9,266790,1674,CHF,MCH2,CH,31.12.2022
469,Grandfontaine,85.05,266792,391,CHF,MCH2,CH,31.12.2022
469,Haute-Ajoie,882.15,266809,1052,CHF,MCH2,CH,31.12.2022
469,Porrentruy,76240.2,266800,24123,CHF,MCH2,CH,31.12.2022
469,Vendlincourt,6961.15,266806,546,CHF,MCH2,CH,31.12.2022
469,Delémont,7667189.47,266711,39309,CHF,MCH2,CH,31.12.2022
469,Porrentruy,182109.15,266800,24123,CHF,MCH2,CH,31.12.2022
470,Boécourt,0,266702,951,CHF,MCH2,CH,31.12.2022
470,Bourrignon,0,266703,258,CHF,MCH2,CH,31.12.2022
470,Courchapoix,0,266706,441,CHF,MCH2,CH,31.12.2022
470,Courrendlin,0,266708,3686,CHF,MCH2,CH,31.12.2022
470,Courroux,0,266709,3313,CHF,MCH2,CH,31.12.2022
